user_name,score,date,text
Alessandra Emiliano,1,07/06/2024,"Boa noite, porque o aplicativo não funciona pra quem tem conta salário?"
Adriana Casemiro,4,07/06/2024,O aplicativo melhorou muito.
Necell Consultoria,1,07/06/2024,"O Lite era mto melhor, bem mais leve e funcional, esse além de mto pesado, é lento e tdo bugado... toda hora pede pra atualizar e a cada atualização consegue se superar ficando ainda pior...só dei 1 estrela pq é o mínimo exigido, senão fosse, não daria nenhuma pq não merece!"
Silvano Fernandes,4,07/06/2024,Não tou conseguindo baixar o aplicativo do Itaú oq fazer
Fabio Trentinalha,1,07/06/2024,Não deixa habilitar biometria no S23 FE fala que não está disponível
Rubens P Rocha,1,07/06/2024,Esse banco é um dos piores bancos em atendimento ! A má vontade de alguns atendentes e a discriminação entre eles é evidente ! Cheguei em uma agência aqui em salvador /ba pra abrir uma conta poupança e perguntei a um dos atendentes como poderia abrir a conta . Até informei que era cliente pois tenho conta salário no banco . Ele de maneira rispida e mau educada me informou que eu não teria como abrir conta na agência apenas através do aplicativo do banco . Não consegui ter acesso ao aplicativo 😡
Marysol Fanthine Moreira,1,07/06/2024,"Olá, estou com uma dúvida. Fui na agência Itaú esses dias e abri uma conta salário a pedido da empresa que irei trabalhar. Baixei o app e diz que conta salário não é possível de acessar. Tem algum outro aplicativo que eu possa usar? Se puderem me explicar direitinho, eu agradeço 😊"
Camila Santos,1,07/06/2024,Ruim esta nova atualização orivel não consigo mas desbloquear pela face 😞
Daltivo Gil,1,07/06/2024,"Pelo ooo Amor DEUS melhora por favor esse app ta um lixo as atualizações só tá piorando ninguém faz nada tô passando vergonha nos lugares onde vou pagar por favor bgd..........,........."
Igor Fagundes,1,07/06/2024,Removeram a notificação de Pix ??? 27 minutos para receber notificação de Pix recebido é brincadeira né?!
Dim Moraes,5,07/06/2024,"Olaa o app funciona muito bem sem, nunca tive problemas com ele, porem deixo minha sugestão aqui, essa nova atualização não fico boa pra digita a senha o número fico muito pequeno, antes era melhor apenas isso minha reclamação"
Cristiana De Jesus Leal,5,07/06/2024,Muito bom ameiiiii
Marlon Vieira,1,07/06/2024,"Estão descontando roda mês um absurdo da minha conta sem nem eu saber como vey aplicativo do capeta , não tenho nenhum suporte tbm"
Wedson araujo,1,07/06/2024,Aplicativo de lixo não abre e você passa vergonha na de um pagamento
Cristielen Pereira,1,07/06/2024,Se existe aplicativo pior. Desconheço
Maktecnica Paulinia,1,07/06/2024,Não gostei
Márcio Rodrigues de Camargo,5,07/06/2024,"PESSIMA A QUALIDADE DE SERVIÇO DE DESBLOQUEIO DO ITAÚ!!!!MUIYO RUIM E DEIXA A GRNTF MÁ SITUAÇÃO !!! Poxaaaaa não consigo colocar app Itaú no celular novo!!!!isso é lamentável e absurdo!!!!!!,O BANCO TEM QUD FACILITAR A VIDZ DO CLIENTE E NÃO DIDICULTAR!!!!! PALHAÇADA HEIN?!"
Consuelo Mello,1,07/06/2024,Aplicativo pessímo. Tento acessar minha conta e diz que é inexistente. Tento entrar com CPF e não acessa. Muito ruim.
Mirian pereira dos santos Lopes,5,07/06/2024,Maravilhoso
Sandra Maroca,5,07/06/2024,Excelente
Elvis Barbosa,1,07/06/2024,"Uma banco super atrasado, os bancos digitais tudo resolve pelo app, aqui neste dinossauro, tudo tem que ir até a agência. Adeus Itaú."
Cristiano Rafael,2,07/06/2024,Aplicativo horrível...impossível resolver problemas por lá e também impossível falar com um atendente.
Clebeson de souza Muller Muller,5,07/06/2024,Excelente é Maravilha 😉
Maria auxiliadora da silva Silvia,1,07/06/2024,Pode remover
chermont,1,07/06/2024,O pior de todos.
Mateus Jesus,1,07/06/2024,O aplicativo tá horrível não funciona só funciona quando quer
Hudson Jesus do Nascimento,3,07/06/2024,"Essa atualização ficou muito ruim, minha digital não abre o aplicativo de jeito nenhum, tenho que ficar digitando a senha toda vez para acessar."
Glailson Faleiro Da Silva,1,07/06/2024,Não consigo mais fazer depósito em cheque pelo app. Ele fica só girando a bolinha....
Charles Farias,1,07/06/2024,😡 app é péssimo!
Milenna Garcia,1,07/06/2024,Que desgraçaaaaaaaaaaa esse Itaú é a pior desgraça que tem
Bethe Yohana,5,07/06/2024,Muito bom
Arlene Paula,4,07/06/2024,Bom
Shirley Mattos,1,07/06/2024,Péssimo app
Rubensjc atualizacao de recept e chaveiro braganca,1,07/06/2024,Bomm faz oke diz mtoo utill
Mazinho Fernandes,1,07/06/2024,Muito ruim
Falando Há verdade,4,07/06/2024,Porque nesse aplicativo não dá pra colocar a conta salário? Se tiver outro alguém pode me indicar!
HELOISA GOMES,4,07/06/2024,"Ainda não consigo resolver nenhuma situação pelo aplicativo, está ainda muito complicado. Preciso ir ao banco pra resolver."
Douglas C. Lima,3,07/06/2024,"Boa tarde, senhor desenvolvedor onde no app para salvar em PDF por favor pediria que revisasse o tamanho do PDF pois o resumo do pagamento ocupa muitas vezes duas (2) páginas, poderia ser melhor menor a resolução da página. Mesmo assim agradeço a opção de salvar em PDF. Att.: Douglas"
Veronica Farias,1,07/06/2024,"Aplicativo tá péssimo, muito lento eu estou digitando a senha certa e não reconhece, em 2 dias já tivesse problemas, bloqueie a senha 2 vezes, espero q vcs mudem pra melhor agora mesmo acabei de bloquear a senha nova digitando certo"
Mariana 0420,1,07/06/2024,"O App tá horrível, não funciona e deixa agente na mão, na hora que agente precisa(fica fora do ar). Agente passa até vergonha com uns trem desse... nota 0"
Sérgio Oliveira,5,07/06/2024,O App trava muito continua travando qual o motivo ?
erasmo andre,1,07/06/2024,"Atendimento horrível na agência de campo grande es. Taxas abusivas , atendimento péssimo funcionários mal educados gerente que não nunca sabe de nada . Não indico e se tiver outro banca sai fora do Itaú."
Claudio Pessoa,1,07/06/2024,"Pior app que já usei, uma vergonha um banco desse porte ser tão ruim, o gerente diz que pode resolver isso, aquilo, pelo app, porém não funciona, deixaram minha fatura com débito automático, tive que ir na agência para desativar e disseram que era possível pelo app, mentira pois não permite. E até hj não resolveram."
Tania Regina,5,07/06/2024,Não estou conseguindo entrar no app
Adriano Santos,1,07/06/2024,"Consta um débito de cartão que ficaram de anular devido erro do sistema, e não sai do app. Já entrei em contato, mas infelizmente não solucionaram."
Jairo Gabriel,1,07/06/2024,Não consigo conectar a minha conta de jeito nenhum
Anna Lucia Sena,1,07/06/2024,"Qtas vezes vai ter que atualizar essa buçanha? Já é a 2° vez em pouco tempo, meu celular está sem memória e não tem a opção de não instalar, e eu mexo na minha conta como? Seus mizera, tô com ódio disso 🤬🤬🤬🤬🤬 eu não preciso que atualize, o que eu preciso é entrar na minha conta, parem de me estressar."
wilians sales,1,07/06/2024,Um banco tão grande como o Itaú com um app tão ruim 👎 principalmente na questão de abrir o mesmo é muito lento 🐌 se pra leva em conta temos outro bancos q o app é ótimo abrir muito rápido por essa questão não vou mas utilizar o mesmo.
Adriano Freire,1,07/06/2024,Estou decepcionado é pura decepçã quando eles descobri que outro banco te dá um bom crédito pra vc trabalhar eles abaixa seu crédito isso é ridículo.... Graças a Deus eu tenho o reconhecimento de outro banco que acredita na minha empresa por isso que eles deram condições financeiras pramim trabalhar agora vcs do Itaú esse será meu último ano como cliente de vcs
Grace Kely Amorim,1,07/06/2024,Péssimo
Luiz f silva Silva,5,07/06/2024,"Estou tendo uma ótima experiência com esse aplicativo do Banco Itaú, estou achando ele muito completo e muito intuitivo."
Oscar Almeida,2,07/06/2024,"tem muito que melhorar o aplicativo ,as fatura do cartao demora para constar e tudo muito demorado para atualizar as informações."
bruna,1,07/06/2024,Desativem logo esse aplicativo pq ele e nada é a mesma coisa. Ninguém consegue te ajudar pelo chat e qualquer coisa que vai fazer fica dando erro.
Jon,1,07/06/2024,"Horrível! Cai toda hora, mesmo internet estando boa. Envia notificação inútil (não permitindo acesso e leitura do saiba mais)."
ESTANISAURA OLIVEIRA,1,07/06/2024,"Muito ruim, piorou a tela"
Mônica Souza,5,07/06/2024,Bom
Helder Silva,1,07/06/2024,Desbloqueio com digital não funciona
ALLAN Souza,1,07/06/2024,"Vcs fizeram uma atualização no app na parte da fatura que agora esta pessimoooo. Antes aparecia as compras agrupadas, exemplo. Compra do cartão adicional juntas e compra do meu cartão juntas. Agora esta aparecendo tudo junto, compras do adiciona junto com cartão físico junto com cartão virtual etc Ou seja a pessoa tem que ficar somando item por item e separando compras do adicional e compras.do cartão titular Voltem como era 😠😠😠😠😠"
Vania Gurgel,1,07/06/2024,"Nem conseguí abrir a conta, aplicativo me encaminha pra uma tela que fica num loop infinito ! Uma pena."
Julia Alice Monteiro,1,07/06/2024,"Não gostei,prefiro o outro e precisa aumentar os números do acesso. Obrigada"
João Google,3,07/06/2024,"Novamente após atualizar 07/06/24 pediu para reinstalar o token, cansa isso em"
Francisco Ribeiro Siqueira,5,07/06/2024,Exelente
Ilanio Castro,3,07/06/2024,"A nova tela de pagamento dos cartões de crédito não permite que você agende o pagamento da fatura fechada. Ou você paga na hora ou espera o dia desejado que você quer realizar a quitação, para entrar e pagar... Não entendi porque essa opção não existe mais. Além disso, o bug de não exibir últimos pagamentos efetuados no extrato e últimas aplicações em investimentos no extrato da aplicação continua firme e forte já há umas 3 versões ou mais."
Flavia Silva,2,07/06/2024,Deoos dessa atualização o app tá terrível. Praticamente toda vez que vou usar ele diz que a senha tá errada ate bloquear. E depois na hora de fazer a biometria demora demais pra verificar e sempre da erro
Priscila Anselmo,1,07/06/2024,"A cada atualização piora a interface, o visual antigo era muito melhor. Agora o app não está reconhecendo o dark mode ... Muita informação junta na tela... Horrível"
Gilson Jr,5,07/06/2024,"Muito bom e fácil de usar. Porém ultimamente está muito instável, uma dificuldade pra realizar uma operação, coisa que antes era normal"
Kelly Rodrigues Ekedji,2,07/06/2024,tem parte do app q não abre e tem q entrar de novo
Betbest BET,3,07/06/2024,"Notificações de transações via pix chegam muito atrasadas, aplicativo demora muito para abrir. péssima experiência pra quem precisa utilizar no trabalho!"
Fabiano,2,07/06/2024,alguém faça alguma coisa pra agilizar esse app é muito lento pra entrar obg
AIRRPA BRASIL Divisão Topografia (Cláudio Leite),1,07/06/2024,"Não consigo fazer mais pix utilizando número do CPF! Coloco o número e o aplicativo entende que é número de celular e não vai! Estava funcionando perfeitamente antes dessa atualização, pra que mudaram???? Em time que tá ganhando não se mexe!!! Arrumem isso por favor!!!"
Wagner Brito,3,07/06/2024,"Melhorou só que a situação do cartão de crédito é controvérsia, ou seja o meu cartão fecha no dia 7 e hoje dia 7 quando entro no aplicativo ele informa que está fechado só que quando entro na opção de cartão ele está aberto 🤷🏻‍♂️. Afinal ele está aberto ou fechado, ou seja a compra vem em junho ou julho 🤔?"
Gustavo Ramos,1,07/06/2024,"Pior app de banco q ja usei toda hora desinstala o itoken sozinho do celular, ai hora q precisa fazer uma transação fica enrolado."
Thiago T.,2,07/06/2024,"NO BANCO ITAÚ DE UNAÍ MG ESTAM MENTINDO PRA NÃO CANCELAR TAL SERVIÇO ITAÚ QUE A PESSOA NÃO QUER, SEI QUE TODO BANCO E PESSOA É A MESMA COISA, O SER HUMANO ESTÁ CADA VEZ MAIS DIFÍCIL, LIGUEI PRO ATENDIMENTO ITAÚ E RESOLVI"
ROGERIO MARILIA SP,1,07/06/2024,Sistema de Biometria parou de funcionar... Todo acesso temos que inserir senha.... Isso irrita demais!!!
ALEX SILVA,1,07/06/2024,"Aplicativo falhando miseravelmente, triplicou meu Pix, agora banco não ressarce, parabéns aos desenvolvedores, conseguiram se superar!!!😡"
Marloco Necromancer,5,07/06/2024,"Não tenho acesso a minha agência física, ainda bem que o app salva, ufa, viva a internet"
Oslon Rodrigues,1,07/06/2024,"Pode ser melhor, vários serviços, quando se tenta acessar, oferecem sempre e mesma resposta: indisponível no momento. A parte de cartões é horrível, demora para atualizar o valor das compras. A resposta? Sempre a mesma: sentimos muito!"
ARIANA Arcanjo De Sousa,1,07/06/2024,"é horrível demora muito para carregar,fique mais de 1h esperando e não foi estou decepcionada com o app"
Observador Atento,1,07/06/2024,"Trava muito, acesso com digital horrível lento demais. A precisar fazer um Pix para salvar uma vida alguém vai morrer. Se mínimiza o app ele desloga. É o mais LENTO APLICATIVO DE BANCO.Tive conta no BB, Inter, Nubank, C6, Bradesco, Next, BRB , Caixa e nenhum era tão lento assim. Vou ter de mudar de banco de novo. Se não estão dando conta de fazer um app ganhando bilhões por ano então compiem de algum banco. Contratem o mesmo desenvolvedor e só coloquem o laranja do Itaú. Pelo amor de Deus."
G ZN,1,07/06/2024,"O aplicativo é ruim e confuso, recentemente toda a interface foi modificada e pioraram, o que causa transtornos no dia a dia..As senhas de acesso mudam..sem avisos (senha eletronica e senha do aplicativo).. A sujeira na tela, causa confusão nos serviços.. dificil e chato de navegar.. Realmnete muito ruim.. Cuidado ao acessar o aplicativo..minha senha de acesso que era diferente da senha do cartao..virou a propria senha do cartao...foi bloqueada..pra desbloquear e um sacrificio, nao mandam oSmS"
Luiz Scheunemann,1,07/06/2024,Mais uma atualização de 84Mb... aja espaço no celular...
Cleiton José,1,07/06/2024,Péssimo. Toda hora pedindo para atualizar. De novo o app tá bugado e não consigo acessar minha conta. Clico e cai. Aparece mensagem de bug no sistema.
Luciano Moraes,1,07/06/2024,"Facilidade na palma da minha mão, mas de um tempo pra troquei o celular e não consigo mais fazer nenhuma operação pelo aparelho. Estou muito triste com isso, se liga no suporte ninguém resolve absolutamente nada e desinstala o aplicativo e nada com isso ficamos a ver navios assim se passando os dias se vão 15 dias e o problema sem solução."
jussara mendes,1,07/06/2024,Não abre está péssimo pra acessar
Lauro Barros,5,07/06/2024,TIM-CÓDIGO DE BARRAS MENSAL
Diego Motta,3,07/06/2024,"A nova atualização é muito ruim. Não faz sentido estarmos evoluindo em tecnologia e nosso app "" banco Itaú"" tá oferecendo o produto, que seja melhor que a versão anterior. E não tem nada a ver com CACHE..."
Auriel Barreto Barcellos,3,07/06/2024,"É lento, atualizações frequentes demais, teve uma escolha ruim de redesign que já foi revertida mas foi um incômodo na época, ouço reclamações de todos os usuários, a interface é estranha e não tão intuitiva. Diferente do mercado pago, ainda não consegui atualizar meu nome morto Na pandemia fiquei com minha conta bloqueada porque esqueci a senha e não tive como desbloquear pelo app ou entrando em contato com o banco, tive que esperar mais de ano até passar."
Romerson Neves,1,07/06/2024,Bom dia não gostei da forma que esta sendo lançada as compras melhor a forma antiga.
Gabriel Justiniano,5,07/06/2024,experiencia maravilhosa e seguro
Daniel Duarte,1,07/06/2024,O App vive fora do ar. Preciso usar na madrugada devido ao meu trabalho e na maioria das vezes está fora. 😒
Marcos Chan Maia,3,07/06/2024,"Desde o mês passado não consigo entrar direito na conta, a senha eletrônica é dada como incorreta mesma estando correta"
Vampira Rock,1,07/06/2024,"O app vive dando problema na senha de transação Já fui no banco cadastrei outra senha por que bloquearam a senha dizendo que a conta foi invadida,tentei trocar a senha pelo app disseram que a senha antiga esta errada sendo que a senha estava correta ,e no mesmo dia que mudei a senha ela foi bloqueada de novo sendo que horas antes usei a senha e foi tudo ok e em seguida depois de algumas horas o app apresentou falha de novo e bloqueou a minha biometria e a minha senha pra entrar no app"
Ronaldo Nascimento,5,07/06/2024,Bom dia a todos muito bom 😎😎💪💪!!!!!!!!!!
Rafael Germinaro,2,07/06/2024,"Em todos os bons apps de banco, o reconhecimento facial é o que dá a maior confirmação de segurança, menos do app do Itaú. Se você erra a senha 3x, não tem o que fazer, apesar de indicarem que é possível recuperar, não é. Eu aperto em recuperação de senha mas a tela não aparece."
lucas Silva,5,07/06/2024,Ótimo
Douglas Reis,5,07/06/2024,É...
Erina Shishiba,2,07/06/2024,"Não estou conseguindo acessar a proteção dos meus cartões. Sempre dá erro, há 3 dias. Liguei na central, eles também não tem o que fazer, na agência então muito menos. A opção é não usar o cartão até resolverem isso, na que quero tirar a função aproximação ( pois já fui furtada) e não consigo fazer simplesmente porque o app da erro."
Lucinete Fortunato,5,07/06/2024,"5 estrelas e pouco, o Itaú é 10"
Fabio Santos,1,07/06/2024,"Péssimo, é um parto pra fazer qualquer coisa."
alexandre ferreira dos santos,5,07/06/2024,Sensacional
Leandro Daniel,1,07/06/2024,Horrível. Não consigo nem desbloquear e nem alterar minha senha de acesso. Uma verdadeira m...a de app
Daniel Lacerda,1,07/06/2024,"Um app para quem não precisa resolver as coisas, pesado e com um monte de opções inúteis que só tomam espaço e não ajuda em nada. Além de não conter as informações necessárias. Se pesquisar em ajuda como encerrar conta pelo app aparece uma informação que não existe a função no app e os bugs que atrapalha de resolver o que buscamo. Por isso que o Nubank está caindo no gosto da maioria, pois até o atendimento no chat não é com um robô, sem falar da agilidade e praticidade do app."
Gilmarco Salviano Severino,1,07/06/2024,Horrível
simone paula,3,07/06/2024,"O que está acontecendo com o app?Tem 2 dias com instabilidade, dá erro na biometria e não tá querendo entrar nem com a senha de acesso."
Dm Sousa,1,07/06/2024,"Que banco ruim,não tem suporte online 24horas, precisando fazer uma transferência imediata esqueci minha senha de transação e não tem suporte pra ajudar, horrível"
Igor Xavier de oliveira,1,07/06/2024,Muito ruim . Lerdo demais ! Não atualiza o pagamento de conta em tempo real e as vezes leva uma semana para constar o pagamento de uma conta . Obs ; mas debita na hora . Pior app!
Leonardo Carvalho,1,07/06/2024,"NAO ESTOU CONSEGUINDO FAZER NENHUMA TRANSFERÊNCIA NO APP TA PEDINDO CHAVE TOKEN, MAS PARA ISSO TEM QUE LIGAR A CAMERA FRONTAL DO CELULAR, MAS A CAMERA DO CELULAR ESTÁ RUIM, TA TUDO PRETO, TENHO QUE PAGAR ALUGUEL, LUZ E AGUA"
Jamerson Cristóvão,1,07/06/2024,"O ruim do Itaú é que se vc tiver em outro estado vc não consegue resolver nada em outra agência a não ser na sua, por exemplo senhas de acesso ou de transação, e quando vc vai fazer um saque na boca do caixa por está sem cartão vc só tem direito a um saque, por isso q gosto do Bradesco pq em qualquer agência eu consigo resolver minhas coisas e consigo fazer vários saquês sem cartão. Descepcionado com Itaú"
rita de cassia garcia,1,07/06/2024,Não abre as senha pede p ficar refazendo toda hora a senha muito ruim 👎
Vanessa Silva,1,07/06/2024,Não consigo acessar minha conta!
Elielson Silva,1,07/06/2024,"Que app lixo , isso não e um Banco digital : / tá parecendo influênciadora de anúncios"
Flavio Lucio,5,07/06/2024,Aplicativo completo e muito simples
Josiane Sena,1,07/06/2024,"Orivel péssimo está nova versão,não consigo nem sique fazer o itoken que e exigido pela plataforma pra consegui acessar a conta. por que na hora da selfie da problema e reiniciar por ser uma plataforma muito pesada,ou seja não consegui até hoje acesso a minha conta, tornado impossível acesso digital ."
Aline Silva,1,07/06/2024,Totalmente ruim não tem como saber o que deve. No mês. Não intendi foi nada nesse aplicativo tava muito bom como era antes sem necessidade vc mudaram e não está sendo nada claro. O que aparece no aplicativo não
FATIMA PASA,2,07/06/2024,Boa
Paulo Pereira,2,07/06/2024,"O app não notifica quando você receber Pix ou quando vc faz compra, não entra em muitas funções isso é frustante e tá muito lento"
Osvaldo Santos de Pauli,1,07/06/2024,A nova atualização está péssima! O app não abre na primeira tentativa e tenho que fazer dezenas de tentativas!!
Maria d Conceição Conceição,5,06/06/2024,Atendimento bom dia adia
gustavo rollo,1,06/06/2024,"Toda vez que tento pagar a fartura do meu cartao, o app reinicia, de modo que nao consigo concluir a transação. Alem disso, Nao consigo fazer pagamentos de boletos. Ja tentei fazer a limpeza de cache, reinstalar o app e continuo com todos esses problemas. Aplicativo deixa a desejar, piorando a cada atualização."
Saulo Leite,1,06/06/2024,Vou Tentar De Novo.
Kevyn Tuleu,5,06/06/2024,"Achei sensacional a nova interface de cartão de crédito, fica igual o histórico normal de compras, é o que eu sempre quis e não sabia, muito melhor pra entender as compras. Itaú, dê parabéns aos envolvidos nessa mudança!"
laerte Pimentel,1,06/06/2024,"App mais que péssimo. Trava muito e o pior , vc não consegue baixar um holerite por ele, tem que entrar no Pc...muito ruim mesmo"
André Osmedio,1,06/06/2024,Após a atualização nem o pix funciona...muito menos pagar o cartão do itau pelo app
Tiely barbosa,3,06/06/2024,"Aplicativo lento, demora a carregar as coisas, mas pode melhorar. E poderia ter condições de empréstimo melhores também"
Gildete Dete,5,06/06/2024,Ótimo meu banco preferido
Solange Mariano,1,06/06/2024,"Depois da última atualização o app ficou péssimo, não abre sempre com instabilidade. O App itau ficou impossível de entender ,não acha nada no extrato nem mostra o último lançamento do mostro o saldo.Uma bagunça pra achar as coisas o extrato deveria ter opção de 6 meses anteriores .Tudo misturado a nova atualização .....muito ruim todos os outros bancos da pra entender menos o Itaú."
Denise Lima,1,06/06/2024,Simplesmente não funciona há mais de uma semana. Acabou bloqueando minhas senhas e nem sequer posso falar com os canais de atendimento já que estou sem senha. Um pesadelo
Sergio Luciano,1,06/06/2024,"A visualização no pagamento de boletos e visualização de comprovantes de pagamentos está péssima, muito claro."
SUE ELLEN PAIVA,1,06/06/2024,"Pior experiência, não recomendo!"
Cesar Augusto Pangrácio,1,06/06/2024,Depois dessa última atualização o app ficou lento demais. Está demorando uma média de 30 minutos pra cair um Pix na minha conta. Só que antes dessa atualização estava normal. Foi durante o dia de hoje (06/06/2024). Arrumem isso por favor!!!!!!
AUCÃ GAME,1,06/06/2024,Péssimo
Magna da Costa de Almeida,1,06/06/2024,"Toda hora da um defeito, sempre tem um problema para fazer uma transação."
Estudio Marcia Villar,3,06/06/2024,Está falhando muito
Andrade Norskan,1,06/06/2024,Estou decepcionado pois sou cliente há anos e no momento só tenho problemas com vocês 🤦🏻
Adriano Barbosa,5,06/06/2024,muito bom gostei
matheus sander,1,06/06/2024,Péssimo app atualiza todo mês pra pior
Ednay Pereira,2,06/06/2024,Misericórdia!Pois ao me pedir para atualizar o aplicativo travou e não quer abrir de forma alguma Pois para ter meu aplicativo de volta tive quê quebrar a cabeça... Tenho contas a pagar pelo aplicativo também muita coisa para se resolver minha vida ficou parada? Obrigada Itaú pela dor de cabeça em que você me enviou!
DO_MAL,3,06/06/2024,Nova atualização tá horrível última tava mil vezes melhor só vou da 5 se volta ou melhora app
Itamar Júnior,1,06/06/2024,Tinha que fazer um APP pra conta salário tbm aqui
Dennes Matias,1,06/06/2024,Lento e muito burocrático. O Itaú deveria se inspirar em apps de sucesso como BB e BTG.
Gabriel Pinheiro,2,06/06/2024,"Não estou recebendo notificações de compras feitas através do cartão de crédito. O valor da minha fatura não aparece na tela inicial e nem mesmo quando abro o detalhe, apenas consigo consultar as compras recentes."
Pablo Ferreira de souza,5,06/06/2024,Muito bom
Maria Aparecida Oliveira Lima,1,06/06/2024,"Nao consigo fazer pix pois o teclado não sai da tela quando tento confirmar o valor. Por favor, arrumem isso."
Tobias Lélis,1,06/06/2024,"ATUALIZAÇÃO LIXO! O aplicativo funcionava super bem, ai restaram a senha antiga e pedem pra atualizar. A minha deu até certo, com muita luta, mas deu. Agora já no app do meu pai, que é idoso, é uma dificuldade danada pra ele conseguir com a selfie. O app que a ideia era pra simplificar, está dificultando. Vou ter que sair no horário de trabalho, buscar ele e levar até uma agência. Péssima atualização"
Juan Zouk,5,06/06/2024,Top!
Micael Castro Micael,1,06/06/2024,"Pelo amor de Deus, estou a 1 hora tentando acessar minha conta mas não consigo ,sempre fica pedindo para fazer a leitura facial e nunca sai disso toda hora isso se repetindo"
Wesley Resende,1,06/06/2024,"trava quando precisa, dinheiro retido"
Telma Silva,5,06/06/2024,Gosto muito do ap p mim nota é 10
Adryan Marcelo,3,06/06/2024,estão me roubando 16$
Andre B,1,06/06/2024,"App já foi muito bom, agora com novas atualizações ficou horrível, nem opção de acessar com digital consigo mais, muito ruim mesmo, deveria ser repensado"
Leandro RV,1,06/06/2024,Sempre atualizaçoes q deixam cada vez mais lento o aparelho.... Saudades da versao light q infelizmente descontinuaram!!!! Outra atualizaçao e nao vi diferença nenhuma no uso do app
JonathanFromTwo,5,06/06/2024,"A evolução da qualidade do app Itaú nos últimos meses foi insano! Tudo está carregando rápido, a aparência bastante moderna e simples, A rapidez do pagamentos melhorou significativamente!"
Ana Carolina Silva,1,06/06/2024,"Péssimo nunca abre o App sempre dizendo q agência ou a conta ou CPF sao inválidos e pra variar bloqueou senha... 😡😡😡 Então muito ruim,fraco sem nenhum suporte.... Não funciona nada. Tentar ligar nos telefones é só pra passar raiva tô a mais de 30 dias tentando contato para saber do meu cartão e nada o 0800 diz q está programado para não receber ligações o outro nem chama e o Itaú cartões não solucionam nada pq só olham cartão de crédito mandam para o 0800 q não funciona.."
Mfran 106166978,3,06/06/2024,Na minha opinião não deveria ter a opção de acessar este aplicativo com CPF pois se alguém tiver acesso com seu documento poderá abrir o app com mais facilidade. Deveria manter o acesso com agência e conta que é melhor. Gostaria que tire opção do CPF.
Ana Paula Azzolini,1,06/06/2024,O app mudou pra pior. A área pix está confusa e pouco pratica. A versão antiga era muito melhor.
thaynara Luiz,2,06/06/2024,Toda vez fica atualizando... atrapalhando o uso ... é complicado.
Zizi Otoni,2,06/06/2024,"Não tem atendimento pessoal no chat, como em outros aplicativos! Só atendimento automático!"
Iranilde Cristina Pereira,1,06/06/2024,Banco horrível cheio de borocracia e bugs
Marco Medeiros,5,06/06/2024,Pratio facil rapido
Aristóteles Magalhães Veloso,1,06/06/2024,App muito ruim
Penha Oliveira,5,06/06/2024,Jóia
Kelly Brito,2,06/06/2024,"Muitos bugs, não consigo habilitar nada. Faço o básico no aplicativo"
Regivaldo Júnior,1,06/06/2024,"Pior App que já usei, só vive pedindo atualização, todo vez que entro é isso. Olhe só uso esse App por causa da empresa viu."
Afonso Silverio,1,06/06/2024,Pessimo
Will Batista,2,06/06/2024,A última atualização deixou o App lento em tudo
Daiane Kuhnen,5,06/06/2024,Muito bom
Silvio Leite,1,06/06/2024,"Mais uma Atualização, assim não dar Itaú, decida pque vocês querem. três atualização em menos de trinta dias, e cada vez vem mais complicado para mexer. pelo amor de Deus, estou quase desistindo de usar o Itaú. e transferência meu salário para outro banco."
Usuario Google,1,06/06/2024,"As 3 últimas atualizações para o Android pararam de funcionar as telas de ver os meus ""Endereços"" e os ""Meus Limites"". Já estou para desistir desse Banco."
Izabel S,1,06/06/2024,Sou correntista e desde a parte da manhã não consigo pagar as minhas contas por causa do Itoken pede reconhecimento facil foto enviada com sucesso valida as informações e ao invés de passar adiante volta para a pagina de reconhecimento facial ja desistalei e nada . Banco Itaú com este tipo de problema .
Sérgio Alberto Galdino Junior,1,06/06/2024,"Conta salário, consigo acessar por este App ?"
Anderson Petris,1,06/06/2024,Como que um banco tão forte e que está a anos no mercado leva 5 minutos pra abrir? Isso quando não funciona A interface muito ruim. Por favor revisem seus Devs e ajustem . Outros aplicativos de banco são muito rápidos porque justo itau tá tão ruim?
Suzana Francisco,1,06/06/2024,O app.nao esta possibilitando pagamento avulso das faturas do cartao de credito. Quando clico em cartao nao aparece pagar fatura outros valores e escolher data. Quero saber como vou pagar minha fatura. Eu ja fiz tudo isso inclusive ja liguei e nao me dao soluçao
Elias Ramos,1,06/06/2024,BANCO HORROROSO!!!!
Vera Lucia de Oliveira Borges,1,06/06/2024,Coração
Paulo Carbonari,1,06/06/2024,"A partir das últimas atualizações, o App não valida o iToken, ou seja, não consigo efetuar nenhum tipo de transação pelo celular. Já efetuado o processo de limpar cache, limpar dados, desinstalar e instalar novamente o app e problema sempre persiste."
Edson Santos,1,06/06/2024,"Insatisfeito com a última atualização. Acontece que não estou conseguindo fazer transferência via Pix prá minha conta poupança. Esse problema já havia surgido há alguns meses atrás, foi corrigido e até a semana passada estava normal, hoje ao tentar fazer uma nova transferência entre contas, ( Conta Corrente para poupança) via Pix, não aparece mais a opção: (Para onde deseja transferir?). Apareceu mensagem que não é permitido transferência para mesma conta. Corrijam isso com urgência por favor!"
Gilmar Moreira,5,06/06/2024,Prático
